@station,@grpkeys,@grpvals,@grpvalsdesc,@latdec,@lngdec,@shortname,@stname,@colour,@var_100x00_100,@var_100x00_100_dt,@var_100x00_141,@var_100x00_141_dt,@var_10x00_10,@var_10x00_10_dt
225717,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.09398994,146.8985237,C.G.DRAIN2/3 US DR3,CENTRAL GIPPSLAND 2/3 DRAIN @ US OF DRAIN 3 (RD 500M),grey,,,,,,
225721,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.05236525,146.8523968,CG 3/3 U/S O/FALL,CENTRAL GIPPSLAND DRAIN NO 3/3 U/S OUTFALL,grey,,,,,,
225722,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.05281661,146.8529658,CG DR 3 D/S NO 3 O/F,CENTRAL GIPPSLAND DRAIN NO 3 D/S NO3 O/FALL,grey,,,,,,
225723,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.08617875,146.8654424,CG DR1/3 D/S 11/4/1,CENTRAL GIPPSLAND DRAIN NO 1/3 @ D/S 11/4/1 JUNCTION,grey,,,,,,
225724,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.08707936,146.8648706,U/S JUNCTION CG 1/3,CHANNEL O/FALL 11/4/1 U/S JUNCTION CG DR 1/3,grey,,,,,,
225725,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.09611878,146.8905146,CG3 D/S Outfall 11/1,CENTRAL GIPPSLAND DRAIN NO 3 D/S O/FALL 11/1,grey,,,,,,
225726,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.11144653,146.897336,CG DR3 D/S RAILWAY,CENTRAL GIPPSLAND DRAIN NO 3 D/S RAILWAY LINE,grey,,,,,,
225727,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.07718883,146.8871223,CG 2/3 @ SOLDIERS RD,CENTRAL GIPPSLAND DRAIN NO 2/3 @ SOLDIERS RD,grey,,,,,,
225737,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.03943686,146.8174144,CG DR 8/2 DENISON RD,CENTRAL GIPPSLAND DRAIN NO 8/2 @ DENISON ROAD,grey,,,,,,
225738,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.10239219,146.8574288,CG DR NO 2 SALE RD,CENTRAL GIPPSLAND DRAIN NO 2 @ SALE-TOONGABBIE ROAD,grey,,,,,,
225739,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.10206508,146.8552737,CG DR 2/2 @ DESSENTS,CENTRAL GIPPSLAND DRAIN NO 2/2 @ DESSENTS,grey,,,,,,
225740,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.11050769,146.8608351,CG DR 2 U/S TINAM RD,CENTRAL GIPPSLAND DRAIN NO 2 U/S TINAMBA-ROSEDALE ROAD,grey,,,,,,
225741,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.06818347,146.8328133,CG DR 2 U/S NOMBROK,CENTRAL GIPPSLAND DRAIN NO 2 U/S NAMBROK ROAD,grey,,,,,,
225742,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.04877394,146.8232039,CG DR 2 U/S SALE RD,CENTRAL GIPPSLAND DRAIN NO 2 U/S SALE-COWWARR ROAD,grey,,,,,,
225743,WEB_SW,B_225_THOMSON,225-Thomson Basin,-38.05185994,146.8138731,CG DR 6/2 DENISON RD,CENTRAL GIPPSLAND DRAIN NO 6/2 U/S DENISON ROAD,grey,,,,,,
225747,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.82761047,146.983671,NOBLES O/F VALENCIA,NOBLES O/FALL @ VALENCIA CK,grey,,,,,,
225748,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.82337367,146.9797063,TINAMBA MAIN O/FALL,TINAMBA MAIN O/FALL @ MENBURN PARK,grey,,,,,,
225801,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.84995739,146.5562903,RG @ MURDERERS HILL,RAIN GAUGE (MACALISTER RIVER) @ MURDERERS HILL,grey,,,,,,
225802,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.46514422,146.6895905,RG @ MT. TAMBORITHA,RAIN GAUGE (MACALISTER RIVER) @ MOUNT TAMBORITHA,grey,,,,,,
225809,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.4960855,146.8575938,RG @ MT WELLINGTON,RAIN GAUGE (AVON RIVER) @ MOUNT WELLINGTON,grey,,,,,0.0,20221017090000
225810,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.53120709,147.00603484,RG @ REEVE KNOB,RAIN GAUGE (AVON RIVER) @ REEVE KNOB,grey,,,,,0.0,20221017090000
225819,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.6952044,146.5049119,R.G. @ MT USEFUL,RAINGAUGE @ MT USEFUL,grey,,,,,,
225823,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.83986,146.68784,R.G. BLANKET HILL,RAINGAUGE @ BLANKET HILL,grey,,,,,,
225824,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.286482,146.7184729,RG AT SNOWY RANGE,RAINGAUGE (MACALISTER RV) @ SNOWY RANGE,grey,,,,,,
225825,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.225254,146.603635,RG AT HIGH RIDGE,RAINGAUGE (MACALISTER RV) @ HIGH RIDGE,grey,,,,,0.0,20221017000000
225826,WEB_SW,B_225_THOMSON,225-Thomson Basin,-37.33990803,146.4241852,RG AT MT SUNDAY,RAINGAUGE (MACALISTER RV) @ MOUNT SUNDAY,grey,,,,,,
226005,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.166772,146.4097,LATROBE @ THOMS,LATROBE RIVER @ THOMS BRIDGE,purple,2.338,20221017090000,3858.7,20221017090000,,
226006,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.11,146.4133333,TYERS @ BOOLA,TYERS RIVER @ BOOLA,grey,,,,,,
226007,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.04843951,146.3557807,TYERS @ BROWNS,TYERS RIVER @ BROWNS,grey,,,,,,
226008,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.94434539,146.3086626,TYERS @ MORGANS MILL,TYERS RIVER WEST BRANCH @ MORGANS MILL,grey,,,,,,
226009,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.90333333,146.3833333,TYERS @ EZARDS,TYERS RIVER EAST BRANCH @ EZARDS,grey,,,,,,
226012,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.83166667,146.1966667,TANJIL @ TANJIL BREN,TANJIL RIVER EAST BRANCH @ TANJIL BREN,grey,,,,,,
226016,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.23444444,146.4177778,WATERHOLE @ MORWELL,WATERHOLE CREEK @ MORWELL,grey,,,,,,
226017,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.0518048,146.3885082,JACOBS @ O'TOOLES,JACOBS CREEK @ O'TOOLES,grey,,,,,,
226021,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.16300439,146.2690819,NARRACAN CK @ MOE,NARRACAN CREEK @ MOE,grey,,,,,,
226022,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.34833333,146.4066667,BILLY @ JERRALANG,BILLY CREEK @ JEERALANG JUNCTION,grey,,,,,,
226023,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.19405359,146.5439326,TRARALGON CK,TRARALGON CREEK @ TRARALGON,blue,1.357,20221017090000,210.5,20221017090000,,
226027,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.144912922,147.127817965,LA TROBE RV SWING BR,LA TROBE RIVER @ SWING BRIDGE,blue,0.601,20221017090000,,,,
226028,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.13938877,146.4465805,TYERS R @ PUMP HOUSE,TYERS R @ PUMP HOUSE,grey,,,,,,
226033,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.15352886,146.5521632,LA TROBE @ SCARNES,LA TROBE RIVER @ SCARNES BRIDGE,grey,,,,,,
226039,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.35,146.3833333,BILLY US OF OFFTAKE,BILLY CREEK @ U/S OF OFFTAKE WEIR,grey,,,,,,
226041,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.1233752,147.3750806,LAKE WELLINGTON,LAKE WELLINGTON @ BULL BAY,grey,,,,,,
226200,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.14333333,146.7933333,LATROBE @ ROSEDALE,LATROBE RIVER @ ROSEDALE (COMBINED FLOW),grey,,,,,,
226202,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.075,146.3666667,TYERS @ GOULD,TYERS RIVER @ GOULD,grey,,,,,,
226203,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.06666667,146.2166667,TANJIL @ BLUE ROCK,TANJIL RIVER @ BLUE ROCK,grey,,,,,,
226204,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.08850552,146.1596572,LATROBE @ WILLOW GVE,LATROBE RIVER @ WILLOW GROVE,purple,1.820,20221017090000,790.6,20221017090000,,
226205,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.90701017,146.0221188,LATROBE @ NOOJEE,LATROBE RIVER @ NOOJEE,grey,,,,,,
226206,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.17666667,146.4533333,LATROBE @ APM,LATROBE RIVER @ APM MARYVALE,grey,,,,,,
226207,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.1654655,145.955595,Hazel Ck @ WWTP,Hazel Creek @ Warragul WWTP,grey,0.978,20221017090000,69.0,20221017090000,,
226208,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.165904,145.962457,Hazel Ck D/S WWTP,Hazel Creek @ D/S Warragul WWTP,grey,,,,,,
226209,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.20566815,146.0021236,MOE R @ DARNUM,MOE RIVER @ DARNUM,purple,1.498,20221017090000,346.8,20221017090000,0.0,20221017090000
226210,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.33333333,146.3083333,MORWELL RIVER,MORWELL RIVER @ YINNAR,grey,,,,,,
226211,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.179497,145.986794,Moe R @ Rhodes Rd,"Moe River @ Rhodes Rd, Warragul",grey,,,,,,
226212,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.4838,146.3288,MORWELL RIVER WEST,MORWELL RIVER WEST BRANCH @ SIGGINS BRIDGE,grey,,,,,,
226213,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.4844,146.3247,MORWELL RIVER WEST,MORWELL RIVER WEST BRANCH @ OLSENS BRIDGE,grey,,,,,,
226215,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.4387,146.3114,MORWELL RIVER EAST,MORWELL RIVER EAST BRANCH @ ABOVE JUNCTION,grey,,,,,,
226216,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.09467319,146.2422901,TANJIL @TANJIL SOUTH,TANJIL RIVER @ TANJIL SOUTH,purple,1.593,20221017090000,779.3,20221017090000,0.0,20221017090000
226217,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.975,146.0833333,LATROBE @ HAWTHORN,LATROBE RIVER @ HAWTHORN BRIDGE,grey,,,,,,
226218,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.27191618,146.1865277,NARRACAN @ THORPDALE,NARRACAN CREEK @ THORPDALE,blue,0.649,20221017090000,110.6,20221017090000,0.0,20221017090000
226219,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.85333333,146.0433333,TOORONGA @ NOOJEE,TOORONGA RIVER @ NOOJEE,grey,,,,,,
226220,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.86668554,146.00683792,LOCH RIVER,LOCH RIVER @ NOOJEE,grey,,,,,,
226221,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.14166667,146.5,RINTOUL CREEK,RINTOUL CREEK @ GLENGARRY WEST,grey,,,,,,
226222,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.8822443,145.8929853,LATROBE U/S ADA R,LATROBE RIVER @ NEAR NOOJEE (US ADA R JUNCT.),grey,,,,,,
226223,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.94166667,146.025,LATROBE @ NEERIM,LATROBE RIVER @ NEERIM EAST,grey,,,,,,
226224,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.14817357,146.7894905,LATROBE @ ROSEDALE,LATROBE RIVER @ ROSEDALE (ANABRANCH),blue,2.216,20221017090000,40.1,20221017090000,,
226226,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.97984217,146.193315,TANJIL @ TANJIL JUNC,TANJIL RIVER @ TANJIL JUNCTION,blue,0.885,20221017090000,535.0,20221017090000,,
226227,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.13921347,146.9189788,LATROBE @ KILMANY S.,LATROBE RIVER @ KILMANY SOUTH,purple,4.976,20221017090000,5017.9,20221017090000,,
226228,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.14239142,146.7917096,LATROBE @ ROSEDALE,LATROBE RIVER @ ROSEDALE (MAIN STREAM),purple,3.951,20221017090000,6028.9,20221017090000,,
226229,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.08333333,146.2333333,TANJIL DS BLUE ROCK,TANJIL RIVER @ D/S OF BLUE ROCK DAM,grey,,,,,,
226232,WEB_SW,B_226_LATROBE,226-Latrobe Basin,0,0,TANJIL @ MOE,TANJIL RIVER @ MOE-WALHALLA ROAD BRIDGE,grey,,,,,,
226233,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.09716111,146.2618389,TANJIL @ SERPENTINE,TANJIL RIVER @ U/S OF SERPENTINE CREEK,grey,,,,,,
226235,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.96182377,146.3341122,TYERS R @ TYERS JUC,TYERS RIVER @ TYERS JUNCTION,grey,,,,,,
226237,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.22758,146.5397,TRARALGON CK MATTINL,TRARALGON CK @ MATTINGLY'S HILL RD,grey,,,,,,
226241,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.17572,146.33958,LATROBE RV U/S L5,LATROBE R 1 KM U/S L5 (LOY YANG 3),grey,,,,,,
226242,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.25147,146.54298,TRARALGON LOY YANG 2,TRARALGON CK D/S LOY YANG NW RUNOFF (LOY YANG 2),grey,,,,,,
226243,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.15100118,147.0822098,LATROBE RV GIPP. HWY,LATROBE R @ STH GIPPSLAND HWY (SALE),grey,,,,,,
226244,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.95904734,146.3340234,TYERS R EAST BR CORR,TYERS R EAST BRANCH @ CORRINGAL SCOUT CAMP,grey,,,,,,
226245,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.87894997,146.2759689,TYERS W/B U/S FACE R,TYERS R WEST BRANCH U/S SOUTH FACE RD,grey,,,,,,
226246,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.87999012,146.273639,TYERS W/B D/S FACE R,TYERS R WEST BRANCH D/S SOUTH FACE RD,grey,,,,,,
226247,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.85470583,146.2529715,HOPE C U/S S'FACE BR,HOPE CK U/S SOUTHFACE ROAD BRIDGE,grey,,,,,,
226248,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.85504715,146.2527862,HOPE C D/S S'FACE BR,HOPE CK D/S SOUTHFACE ROAD BRIDGE,grey,,,,,,
226250,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.14313192,147.17227677,LATROBE RV @ DOWD'S,LATROBE RIVER @ DOWD'S MORASS,grey,,,,,,
226251,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.139872,147.150986,LATROBE RV HEART MOR,LATROBE RIVER @ HEART MORASS,grey,,,,,,
226252,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.14590002,147.1016855,DOWDS MORASS GATE,LATROBE RIVER AT DOWDS MORASS GATE,grey,,,,,,
226253,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.90305833,146.36861667,TRIGGER CK GW SYPHON,TRIGGER CREEK @ GIPPSLAND WATER SYPHON,grey,,,,,,
226400,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.1539,146.2829,LATROBE @ YALLOURN,LATROBE RIVER @ YALLOURN,grey,,,,,,
226402,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.17598946,146.2130207,MOE @ TRAFALGAR,MOE DRAIN @ TRAFALGAR EAST,blue,1.328,20221017090000,880.0,20221017090000,,
226403,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.8,146.2,TANJIL @ TANJIL BREN,TANJIL RIVER WEST BRANCH @ TANJIL BREN,grey,,,,,,
226406,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.385,146.248333333,LTL MORWELL@BOOLARRA,LITTLE MORWELL ROVER @ BOOLARRA,grey,,,,,,
226407,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.40696156,146.3053661,MORWELL @ BOOLARRA,MORWELL RIVER @ BOOLARRA,orange,0.603,20221017090000,123.6,20221017090000,0.0,20221017090000
226408,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.215146,146.368318,MORWELL R YALLOURN,MORWELL R @ YALLOURN,grey,,,,,,
226409,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.28,146.2833333,TEN MILE @ DELBURN,TEN MILE CREEK @ DELBURN,grey,,,,,,
226410,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.32297218,146.5315258,TRARALGON @ KOORNALL,TRARALGON CREEK @ KOORNALLA,green,0.975,20221017090000,98.0,20221017090000,0.0,20221017090000
226411,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.16666667,146.7083333,FLYNNS CREEK,FLYNNS CREEK @ FLYNN,grey,,,,,,
226414,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.92333333,146.1283333,TANJIL RIVER WEST,TANJIL RIVER WEST BRANCH @ FUMINA NORTH,grey,,,,,,
226415,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.2698709,146.5404981,TRARALGON C JONES RD,TRARALGON CREEK @ TRARALGON SOUTH (JONES RD),blue,1.613,20221017090000,,,0.0,20221017090000
226416,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.17833333,146.6183333,SHEEPWASH CREEK,SHEEPWASH CREEK @ TRARALGON,grey,,,,,,
226418,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.32304722,146.31953611,Morwell R@ Creamery,Morwell River @ Creamery Road,grey,0.610,20221017093000,,,,
226600,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.183333,147.33333,,LAKE COLEMAN @ DUTSTON DOWNS,grey,,,,,,
226601,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.15,146.316667,,LAKE NARRACAN @ NARRACAN EAST,grey,,,,,,
226602,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.148027419,147.182647389,DOWDS MORASS AREA2,AREA 2 SITE1 @ DOWDS MORASS NTH,grey,,,,,,
226603,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.15471702,147.1891502,DOWDS MORASS AREA 4,AREA 4 SITE 2 @ DOWDS MORASS STH,grey,,,,,,
226605,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.0546,147.46044,L VICTORIA MCLENNANS,LAKE VICTORIA @ MCLENNAN'S STRAIT,grey,,,,,,
226606,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.04509867,147.5832521,L VICTORIA LOCHSPORT,LAKE VICTORIA @ LOCH SPORT,grey,,,,,,
226607,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.91159,147.72829,MCMILLAN STRAIT PAYN,MCMILLAN STRAIT @ PAYNESVILLE,grey,,,,,,
226608,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.88,147.87,LK KING AT METUNG,LAKE KING @ METUNG,grey,,,,,,
226609,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.88424,147.97333,C'GHAM @ BULLOCK ISL,CUNNINGHAM ARM @ BULLOCK ISLAND,blue,0.188,20221017090000,,,,
226610,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.11771093,147.2373117,LK WELLINGTON LIGHT,LAKE WELLINGTON @ LIGHT PILE,grey,,,,,,
226611,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.13263039,147.179556845,HEART MORASS RICKETY,HEART MORASS @ RICKETY BRIDGE,grey,,,,,,
226612,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.14477,147.12793,HEART MORASS,HEART MORASS,grey,,,,,,
226613,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.13678889,147.09219444,Sale Common Gauge 2,Sale Common- Gauge 2 Wetland,grey,0.705,20221017090000,,,,
226614,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.12684167,147.0755,Sale Common Gauge 1,Sale Common- Gauge 1 Billabong,grey,0.830,20221017090000,,,,
226700,WEB_SW,B_226_LATROBE,226-Latrobe Basin,0,0,LOY YANG OUTFALL,LOY YANG OUTFALL @ TRARALGON CREEK,grey,,,,,,
226702,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.24607119,146.4045975,MORWELL D/S CDS,MORWELL GROSS POLLUTION TRAP D/S CIRCULAR PIPE,grey,,,,,,
226801,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.84833333,145.8566667,RG LATROBE NO. 2,RAINGAUGE (REPRESENTATIVE BASIN) @ LATROBE NO. 2,grey,,,,,,
226802,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-37.91666667,145.845,RG LATROBE NO. 3,RAINGAUGE (REPRESENTATIVE BASIN) @ LATROBE NO. 3,grey,,,,,,
226804,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.19317406,146.2919737,R.G. NEWBOROUGH,RAINGAUGE (SITE 3) @ WALHALLA ST - NEWBOROUGH,grey,,,,,,
226805,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.1892,146.2808,R.G.MOE RECREATION C,RAINGAUGE (SITE 4) @ MOE INDOOR RECREATION CENTRE,grey,,,,,,
226814,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.3965772,146.5623601,R.G. MT TASSIE,RAIN GAUGE @ MT TASSIE,grey,,,,,0.0,20221017090000
226815,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.19424828,146.531575,R.G.TRARALGON,RAIN GAUGE (TRARALGON CK) @ TRARALGON - EPA YARD,grey,,,,,,
226816,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.39228636,146.4663922,R.G. MT HOOGHLY,RAIN GAUGE @ MT HOOGHLY,grey,,,,,,
226817,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.39122734,146.5151233,R.G. LE ROY QUARRY,RAIN GAUGE @ LE ROY QUARRY,grey,,,,,,
226818,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.43016562,146.5411682,R.G. BALOOK,RAIN GAUGE @ BALOOK,grey,,,,,,
226819,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.31815714,146.5660235,R.G.CALIGNEE NTH,RAIN GAUGE @ CALIGNEE NORTH,grey,,,,,,
226820,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.294579,146.542113,RG @ Traralgon Sth,Raingauge @ Traralgon South,grey,,,,,,
226825,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.2186,146.24868,RG AT MOE STH,RAINGAUGE @ MOE SOUTH,grey,,,,,,
226826,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.2741,146.09125,RG AT YARRAGON SOUTH,RAINGAUGE @ YARRAGON SOUTH,grey,,,,,,
226827,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.30531,146.21397,RG AT THORPDALE PK,RAINGAUGE @ THORPDALE PEAK,grey,,,,,,
226828,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.3706,146.43916,RG AT JEERALANG STH,RAINGAUGE @ JEERALANG SOUTH HALLAMS RD,grey,,,,,,
226829,WEB_SW,B_226_LATROBE,226-Latrobe Basin,-38.35452052,146.43785576,RG @ JERRALANG DOBBI,RAINGAUGE @ JERRALANG DOBBINS ROAD,grey,,,,,,
227001,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.3575,147.1636111,MERRIMAN CREEK,MERRIMAN CREEK @ SEASPRAY,grey,,,,,,
227200,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.550964,146.682818,TARRA @ YARRAM,TARRA RIVER @ YARRAM,orange,0.857,20221017090000,168.9,20221017090000,,
227201,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.52644086,146.87151,BRUTHEN CK WOODSIDE,BRUTHEN CREEK @ WOODSIDE,grey,,,,,,
227202,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.58164621,145.9915693,TARWIN @ MEENIYAN,TARWIN RIVER @ MEENIYAN,grey,2.808,20221017090000,1496.3,20221017090000,,
227203,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.6186,146.2703,FRANKLIN @ HENWOODS,FRANKLIN RIVER @ HENWOODS BRIDGE,grey,,,,,,
227205,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.35208581,146.6547464,MERRIMAN @ CALLIGNEE,MERRIMAN CREEK @ CALIGNEE SOUTH,grey,,,,,,
227206,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.45833333,145.5416667,BASS RIVER,BASS RIVER @ GLEN FORBES,grey,,,,,,
227208,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.51666667,146.4666667,ALBERT @ HIAWATHA,ALBERT RIVER @ HIAWATHA (ABOVE FALLS),grey,,,,,,
227209,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.5,146.5166667,JACK @ MADALYA,JACK RIVER @ MADALYA,grey,,,,,,
227210,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.39502395,146.74407,BRUTHEN @ CARRAJUNG,BRUTHEN CREEK @ CARRAJUNG LOWER,grey,,,,,,
227211,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.6399743,146.3724776,AGNES @ TOORA,AGNES RIVER @ TOORA,grey,0.458,20221017090000,91.9,20221017090000,,
227212,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.53333333,145.7166667,FOSTER @ ELLERSIDE,FOSTER CREEK @ ELLERSIDE,grey,,,,,,
227213,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.52579869,146.538118,JACK R @ JACK R,JACK RIVER @ JACK RIVER,grey,,,,,,
227216,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.5274,146.4707,ALBERT @ HIAWATHA,ALBERT RIVER @ HIAWATHA (BELOW FALLS),grey,,,,,,
227217,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-39.025,146.3333333,LILLYPILLY CREEK,LILLYPILLY CREEK @ STAIRCASE,grey,,,,,,
227219,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.35761263,145.7250841,BASS @ LOCH,BASS RIVER @ LOCH,grey,,,,,,
227220,WEB_SW,B_227_STHGIPPS,227-South Gippsland Basin,-38.45536064,146.6916979,GREIG @ MUMFORDS,GREIG CREEK @ MUMFORDS,grey,,,,,,
