STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION
238711,ROCKLANDS CHANNEL OUTFALL @ MT TALBOT CREEK,ROCKLANDS CH O/FALL,.000,ARB,.00000,54,587322.000,5901105.000,UTM,-37.032071220,141.981805600,WGS84,9,.000,1,Y,N,1,1994-07-05,NULL,238
238716,MOORA CHANNEL @ BRIMPAEN,MOORA CH AT BRIMPAEN,.000,ARB,.00000,54,610600.243,5892848.080,UTM,-37.104030000,142.244700000,WGS84,9,.000,1,Y,N,1,2007-06-08,NULL,238
238720,Moora Channel @ Brimpean - Laharum Rd,Moora Ch @ Brimpean,NULL,NULL,NULL,54,612621.409,5900260.249,NULL,-37.036990000,142.266330000,NULL,NULL,.000,NULL,N,N,1,2019-11-01,2021-10-01 00:00:00.000,238
238802,WEATHER STATION @ ROCKLANDS RESERVOIR,ROCKLANDS RES W.S.,NULL,NULL,NULL,54,585114.000,5878756.000,UTM,-37.233704030,141.959523380,GDA94,NULL,.000,NULL,Y,N,1,2009-03-26,NULL,238
239201,LAKE CHARLEGRARK (HEAD GAUGE) @ BOOROOPKI,LAKE CHARLEGRARK (HE,.000,AHD,.00000,54,521120.000,5931005.000,UTM,-36.766362910,141.236644100,WGS84,9,.000,1,Y,N,1,1977-05-15,NULL,239
401201,MURRAY RIVER @ JINGELLIC,MURRAY @ JINGELLIC,206.520,AHD,6527.00000,55,564182.035,6023411.027,NULL,-35.931414000,147.711500000,WGS84,1,.000,1,Y,Y,1,1890-05-01,NULL,401
401202,MITTA MITTA RIVER @ MITTA MITTA,MITTA @ MITTA MITTA,.000,AHD,3786.00000,55,533685.000,5956800.000,UTM,-36.533473950,147.376162300,WGS84,9,.000,1,Y,N,1,1917-11-25,NULL,401
401203,MITTA MITTA RIVER @ HINNOMUNJIE,MITTA @ HINNOMUNJIE,538.386,AHD,1533.00000,55,553931.000,5910937.000,UTM,-36.945958970,147.605695500,WGS84,9,556.000,1,Y,Y,1,1925-06-17,NULL,401
401204,MITTA MITTA RIVER @ TALLANDOON,MITTA @ TALLANDOON,216.893,AHD,4716.00000,55,520728.000,5970808.000,UTM,-36.407522320,147.231223800,WGS84,9,.000,1,Y,Y,1,1934-07-01,NULL,401
401208,CUDGEWA CREEK @ BERRINGAMA,CUDGEWA @ BERRINGAMA,366.249,AHD,350.00000,55,560930.000,5992314.000,UTM,-36.211877830,147.677740700,WGS84,9,.000,1,Y,N,1,1953-04-15,NULL,401
401210,SNOWY CREEK @ BELOW GRANITE FLAT,SNOWY @ GRANITE FLAT,309.977,AHD,407.00000,55,536981.000,5952908.000,UTM,-36.568527330,147.413380700,WGS84,9,.000,1,Y,N,1,1932-10-10,NULL,401
401211,MITTA MITTA RIVER @ COLEMANS,MITTA @ COLEMANS,290.777,AHD,3634.00000,55,540881.000,5957029.000,UTM,-36.531228010,147.456557700,WGS84,9,.000,1,Y,Y,1,1931-02-21,NULL,401
401212,NARIEL CREEK @ UPPER NARIEL,NARIEL @UPPER NARIEL,494.097,AHD,252.00000,55,574333.000,5966348.000,UTM,-36.445000120,147.829492900,WGS84,9,.000,1,Y,Y,1,1954-04-13,NULL,401
401215,MORASS CREEK @ UPLANDS,MORASS CK @ UPLANDS,672.978,AHD,471.00000,55,562706.000,5919723.000,UTM,-36.866219710,147.703513200,WGS84,9,705.000,1,Y,Y,1,1929-10-18,NULL,401
401216,BIG RIVER @ JOKERS CREEK,BIG R @ JOKERS CREEK,683.564,AHD,356.00000,55,542051.000,5912473.000,UTM,-36.932718710,147.472191300,WGS84,9,720.000,1,Y,Y,1,1934-08-29,NULL,401
401217,GIBBO RIVER @ GIBBO PARK,GIBBO @ GIBBO PARK,490.080,AHD,389.00000,55,563310.000,5931879.000,UTM,-36.756605340,147.709277500,WGS84,9,518.000,1,Y,N,1,1971-07-26,NULL,401
401220,TALLANGATTA CREEK @ McCALLUMS,TALLANGATTA MCALLUMS,209.925,AHD,464.00000,55,530132.000,5992330.000,UTM,-36.213291290,147.335251400,WGS84,9,.000,1,Y,N,1,1975-06-10,NULL,401
401222,MITTA MITTA RIVER @ BOWLERS LANE,MITTA @ BOWLERS LANE,.000,AHD,4328.00000,55,529816.000,5964124.000,UTM,-36.467576170,147.332793600,WGS84,9,.000,1,Y,N,1,1977-10-20,NULL,401
401223,MITTA MITTA RIVER @ ESKDALE BRIDGE,MITTA @ ESKDALE BR.,.000,AHD,4374.00000,55,523964.000,5965721.000,UTM,-36.453334270,147.267427300,WGS84,9,.000,1,Y,N,1,1977-10-18,NULL,401
401224,MITTA MITTA RIVER @ LAKE DARTMOUTH (HEAD GAUGE),MITTA @ DART. HEAD,.000,AHD,3561.00000,55,547396.000,5954114.000,UTM,-36.557096410,147.529622430,WGS84,9,451.000,1,Y,Y,1,1977-11-07,NULL,401
401226,VICTORIA RIVER @ VICTORIA FALLS,VICTORIA @ V. FALLS,.000,ARB,180.00000,55,540698.000,5895250.000,UTM,-37.088027870,147.457929300,WGS84,9,962.000,1,Y,Y,1,1989-05-02,NULL,401
401228,BUTCHER CREEK @ OMEO,BUTCHER @ OMEO,.000,ARB,22.00000,55,546150.000,5883554.000,UTM,-37.193200690,147.519993580,WGS84,1,.000,1,N,N,1,1991-06-04,NULL,401
401229,CUDGEWA CREEK @ CUDGEWA NORTH,CUDGEWA @CUDGEWA NTH,241.826,AHD,837.00000,55,579163.000,6008414.000,UTM,-36.065510930,147.879057130,WGS84,9,.000,1,Y,N,1,1993-08-18,NULL,401
401230,CORRYONG CREEK @ TOWONG,CORRYONG @ TOWONG,243.477,AHD,976.00000,55,587516.000,6003786.000,UTM,-36.106476760,147.972447200,WGS84,9,.000,1,Y,N,1,1993-08-17,NULL,401
401231,SNOWY CREEK @ D/S LIGHTNING CK,SNOWY DS LIGHTNING,.000,ARB,105.00000,55,538721.000,5942665.000,UTM,-36.660661540,147.433174400,WGS84,9,.000,1,Y,N,1,1993-04-21,NULL,401
401233,MITTA MITTA R @ SURGE DAM NO 1 DARTMOUTH,MITTA MITTA R DAM 1,318.002,AHD,.00000,55,544740.000,5954667.000,UTM,-36.552239400,147.499912130,WGS84,9,.000,0,Y,N,1,2001-01-30,NULL,401
401822,RG @ Benambra,RG @ Benambra,NULL,NULL,NULL,55,568882.343,5911383.424,NULL,-36.940960000,147.773560000,NULL,NULL,.000,NULL,Y,N,1,2021-03-26,NULL,401
401824,RAINGAUGE (MORASS CK) @ UPLANDS,RG MORASS CK UPLANDS,.000,NULL,.00000,55,562517.000,5919515.000,UTM,-36.868107140,147.701410000,WGS84,9,690.000,9,Y,N,1,2006-07-21,NULL,401
401825,RAIN GAUGE (NARIEL CK) @ UPPER NARIEL,R.G. NARIEL CK,.000,NULL,.00000,55,574192.000,5965869.000,UTM,-36.449428510,147.827899730,WGS84,9,528.000,9,Y,N,1,2008-04-17,NULL,401
402200,KIEWA RIVER @ KIEWA (COMBINED FLOW),KIEWA @ KIEWA,171.219,AHD,1145.00000,55,501811.100,5987867.800,MGA94,-36.253970000,147.020160000,GDA94,1,.000,1,Y,N,1,1885-07-01,NULL,402
402203,KIEWA RIVER @ MONGANS BRIDGE,KIEWA @ MONGANS BR,256.812,AHD,552.00000,55,508971.000,5950005.000,UTM,-36.595372380,147.100362600,WGS84,9,263.000,1,Y,Y,1,1955-04-29,NULL,402
402204,YACKANDANDAH CREEK @ OSBORNES FLAT,YACKANDANDAH OSBORNE,210.839,AHD,255.00000,55,491635.000,5982251.000,UTM,-36.304573970,146.906827900,WGS84,9,.000,1,Y,Y,1,1964-11-01,NULL,402
402205,KIEWA RIVER @ BANDIANA,KIEWA @ BANDIANA,153.229,AHD,1655.00000,55,495866.000,6000768.000,UTM,-36.137705100,146.954151900,WGS84,9,161.000,9,Y,Y,1,1965-10-19,NULL,402
402206,RUNNING CREEK @ RUNNING CREEK,RUNNING @ RUNNING,246.364,AHD,126.00000,55,503957.000,5956216.000,UTM,-36.539314770,147.044207200,WGS84,9,.000,1,Y,N,1,1966-04-14,NULL,402
402213,KINCHINGTON CREEK @ OSBORNES FLAT,KINCHINGTON @ OSBORN,221.455,AHD,122.00000,55,490502.000,5980963.000,UTM,-36.316175340,146.894192540,WGS84,9,.000,1,Y,N,1,1969-04-17,NULL,402
402220,KIEWA RIVER @ KIEWA (ANABRANCH),KIEWA @ KIEWA (ANA),170.604,AHD,1145.00000,55,501344.000,5987716.000,UTM,-36.255339680,147.014960500,WGS84,9,.000,1,Y,N,1,1937-01-01,NULL,402
402222,KIEWA RIVER @ KIEWA (MAIN STREAM),KIEWA @ KIEWA MAIN,170.219,AHD,1145.00000,55,501841.000,5987915.000,UTM,-36.253544770,147.020492300,WGS84,9,.000,1,Y,Y,1,1937-01-01,NULL,402
402223,KIEWA RIVER WEST BRANCH @ U/S OF OFFTAKE,KIEWA WEST @ OFFTAKE,.000,ARB,100.50000,55,514278.000,5928248.000,UTM,-36.791344210,147.160033250,WGS84,9,.000,1,Y,Y,1,1991-05-01,NULL,402
403200,OVENS RIVER @ WANGARATTA,OVENS @ WANGARATTA,130.426,AHD,5138.00000,55,439072.000,5976940.000,UTM,-36.350660810,146.320935800,WGS84,9,144.000,9,Y,N,1,1885-06-28,NULL,403
403205,OVENS RIVERS @ BRIGHT,OVENS @ BRIGHT,290.704,AHD,495.00000,55,495759.000,5935531.000,UTM,-36.725643660,146.952595400,WGS84,9,293.000,9,Y,Y,1,1924-12-10,NULL,403
403209,REEDY CREEK @ WANGARATTA NORTH,REEDY @ WANGARATTA,137.636,AHD,368.00000,55,441170.000,5979000.000,UTM,-36.332121920,146.344506080,WGS84,9,.000,1,Y,N,1,1940-06-01,NULL,403
403210,OVENS RIVER @ MYRTLEFORD,OVENS @ MYRTLEFORD,204.665,AHD,1240.00000,55,474760.000,5952641.000,UTM,-36.571218100,146.717905660,WGS84,9,210.000,9,Y,Y,1,1947-10-22,NULL,403
403213,FIFTEEN MILE CREEK @ GRETA SOUTH,15 MILE @ GRETA STH,187.290,AHD,229.00000,55,432425.000,5947075.000,UTM,-36.619457750,146.244072140,WGS84,9,197.000,1,Y,Y,1,1958-12-15,NULL,403
403214,HAPPY VALLEY CREEK @ ROSEWHITE,HAPPY @ ROSEWHITE,252.508,AHD,135.00000,55,483907.000,5951975.000,UTM,-36.577465150,146.820066400,WGS84,9,236.000,1,Y,N,1,1961-06-28,NULL,403
403217,ROSE RIVER @ MATONG NORTH,ROSE RV @ MATONG NTH,.000,ARB,154.00000,55,462756.000,5924929.000,UTM,-36.820638340,146.582396940,WGS84,9,.000,NULL,Y,Y,1,1962-08-09,NULL,403
403218,DANDONGADALE RIVER @ MATONG NORTH,DANDONGADALE @MATONG,280.430,AHD,182.00000,55,467107.000,5926642.000,UTM,-36.805421530,146.631446400,WGS84,9,.000,1,Y,N,1,1962-08-10,NULL,403
403220,BUFFALO RIVER @ LAKE BUFFALO,BUFFALO @ BUFFALO,237.466,AHD,1145.00000,55,470391.560,5937054.016,UTM,-36.711606000,146.668481000,WGS84,9,243.000,1,Y,N,1,1963-09-25,NULL,403
403221,REEDY CREEK @ WOOLSHED,REEDY @ WOOLSHED,.000,ARB,214.00000,55,464196.000,5981476.000,UTM,-36.310931970,146.601172040,WGS84,9,237.000,1,Y,N,1,1964-11-11,NULL,403
403222,BUFFALO RIVER @ ABBEYARD,BUFFALO @ ABBEYARD,337.814,AHD,425.00000,55,473289.000,5914990.000,UTM,-36.910589350,146.700147900,WGS84,9,352.000,9,Y,N,1,1965-06-30,NULL,403
403223,KING RIVER @ DOCKER ROAD BRIDGE,KING @ DOCKER ROAD,155.004,AHD,1114.00000,55,445330.000,5958595.000,UTM,-36.516313300,146.389416470,WGS84,9,170.000,1,Y,Y,1,1966-01-13,NULL,403
403224,HURDLE CREEK @ BOBINAWARRAH,HURDLE @ BOBINAWARRA,165.919,AHD,158.00000,55,450671.000,5958971.000,UTM,-36.513241480,146.449144600,WGS84,9,167.000,1,Y,N,1,1966-04-19,NULL,403
403226,BOGGY CREEK @ ANGLESIDE,BOGGY @ ANGLESIDE,178.651,AHD,108.00000,55,442986.000,5948596.000,UTM,-36.606312470,146.362498700,WGS84,9,.000,1,Y,N,1,1967-02-27,NULL,403
403227,KING RIVER @ CHESHUNT,KING @ CHESHUNT,292.262,AHD,453.00000,55,446338.000,5923662.000,UTM,-36.831270320,146.398226400,WGS84,9,295.000,1,Y,N,1,1967-06-27,NULL,403
403228,KING RIVER @ LAKE WILLIAM HOVELL T.G.,WILLIAM HOVELL,371.033,AHD,332.00000,55,446106.000,5915032.000,UTM,-36.909048740,146.395011700,WGS84,9,.000,1,Y,N,1,1969-06-10,NULL,403
403230,OVENS RIVER @ ROCKY POINT,OVENS @ ROCKY POINT,190.555,AHD,2984.00000,55,470308.000,5956822.000,UTM,-36.533470700,146.668309500,WGS84,9,208.000,1,Y,Y,1,1965-06-24,NULL,403
403232,MORSES CREEK @ WANDILIGONG,MORSES @ WANDILIGONG,327.792,AHD,123.00000,55,498169.000,5932704.000,UTM,-36.751289390,146.979376100,WGS84,9,339.000,1,Y,N,1,1972-11-29,NULL,403
403233,BUCKLAND RIVER @ HARRIS LANE,BUCKLAND @ HARRIS,280.050,AHD,435.00000,55,489467.000,5936002.000,UTM,-36.721492920,146.882049100,WGS84,9,290.000,9,Y,N,1,1972-05-02,NULL,403
403234,KING RIVER @ LAKE WILLIAM HOVELL (HG),KING @ WILLIAM,.000,AHD,332.00000,55,445346.000,5914541.000,UTM,-36.913403370,146.386355800,WGS84,9,444.000,1,Y,Y,1,1971-04-28,NULL,403
403235,BUFFALO RIVER @ LAKE BUFFALO (HEAD GAUGE),BUFFALO @ BUFFALO,.000,AHD,1145.00000,55,469202.000,5936570.000,UTM,-36.715931400,146.655142480,WGS84,9,.000,1,Y,Y,1,1965-07-07,NULL,403
403240,KING RIVER @ EDI,KING @ EDI,188.254,AHD,684.00000,55,448165.000,5942725.000,UTM,-36.659532260,146.420008320,WGS84,9,206.000,1,Y,N,1,1979-06-15,NULL,403
403241,OVENS RIVER @ PEECHELBA,OVENS @ PEECHELBA,.000,AHD,6239.00000,55,431315.000,5997691.000,UTM,-36.162974880,146.236349340,WGS84,9,249.000,9,Y,Y,1,1979-03-08,NULL,403
403242,OVENS RIVER @ WANGARATTA (COMBINED FLOW),OVENS @ WANG.,137.689,AHD,5552.00000,55,439736.100,5976452.300,NULL,-36.355000000,146.328333300,NULL,1,.000,1,Y,N,1,1891-01-01,NULL,403
403244,OVENS RIVER @ HARRIETVILLE,OVENS @ HARRIETVILLE,481.602,AHD,120.00000,55,505562.326,5917970.886,UTM,-36.884080000,147.062420000,WGS84,9,.000,1,Y,Y,1,1987-02-04,NULL,403
403247,BLACK DOG CREEK UPSTREAM OF DUGAYS BRIDGE,BLACK DOG @ DUGAY BR,.000,ARB,.00000,55,438589.000,6007704.000,UTM,-36.073195210,146.317998440,WGS84,9,249.000,0,Y,N,1,1998-08-19,NULL,403
403248,INDIGO CREEK @ D/S CREAMERY BRIDGE,INDIGO @ CREAMERY BR,138.880,AHD,.00000,55,468416.000,6012728.000,UTM,-36.029255530,146.649458200,WGS84,9,143.000,0,Y,N,1,1999-05-28,NULL,403
403249,THREE MILE CREEK D/S YARRAWONGA RD @ WANGARATTA,3 MILE CK WANGARATTA,.000,ARB,463.00000,55,437172.000,5978480.000,UTM,-36.336565860,146.299898300,WGS84,9,149.000,0,Y,N,1,2000-05-12,NULL,403
403250,OVENS RIVER @ EUROBIN,OVENS R @ EUROBIN,.000,GAU,1082.00000,55,487225.000,5943668.000,UTM,-36.652357580,146.857070700,WGS84,9,260.000,9,Y,N,1,2000-07-19,NULL,403
403251,FIFTEEN MILE CREEK @ GLENROWAN,15 MILE CK GLENROWAN,.000,GAU,.00000,55,432467.000,5963552.000,UTM,-36.470807180,146.246199000,WGS84,9,.000,0,Y,N,1,2000-07-18,NULL,403
403253,BUCKLAND RIVER @ TWELVE MILE,BUCKLAND R @ 12 MILE,.000,GAU,.00000,55,487468.955,5921195.577,UTM,-36.854944000,146.859431000,WGS84,9,395.000,9,Y,N,1,2001-05-18,NULL,403
403254,BUFFALO RIVER D/S ROSE RIVER JUNCTION,BUFFALO R D/S ROSE R,266.760,AHD,902.50000,55,470132.000,5927807.000,UTM,-36.794956190,146.665212800,WGS84,9,288.000,9,Y,N,1,2001-09-10,NULL,403
403255,FIFTEEN MILE CREEK (THREE MILE) @ SUNSET DRIVE,15 MILE CK SUNSET DV,NULL,NULL,NULL,55,436578.000,5976906.000,UTM,-36.350707170,146.293174100,WGS84,9,.000,0,N,Y,1,2004-04-29,NULL,403
403256,ONE MILE CREEK @ VINCENT ROAD,ONE MILE C VINCENT R,NULL,NULL,NULL,55,439132.000,5975303.000,UTM,-36.365322770,146.321510600,WGS84,9,.000,0,N,Y,1,2004-04-29,NULL,403
403258,YARRARBULA CREEK U/S LAKE BUFFALO,YARRARBULA CK,NULL,NULL,NULL,55,472727.296,5931110.696,MGA94,-36.765380560,146.694419440,GDA94,NULL,.000,NULL,N,N,1,2017-04-27,NULL,403
403262,King River (Mainstream)@ Oxley,NULL,NULL,NULL,NULL,55,443895.000,5966164.000,AMG66VIC,-36.448124640,146.373936400,NULL,9,166.000,9,N,N,1,2019-04-01,NULL,403
403263,King River (Anabranch) @ Oxley,NULL,NULL,NULL,NULL,55,443877.000,5966260.000,AMG66VIC,-36.447258180,146.373742500,NULL,9,159.000,9,N,N,1,2019-04-01,NULL,403
403601,MULLINMUR BILLABONG @ WANGARATTA,MULLINMUR BILLABONG,NULL,NULL,NULL,55,438202.739,5978817.746,MGA,-36.333579000,146.311432000,GDA94,9,.000,NOT,N,N,1,2022-03-04,NULL,403
403803,RAIN GAUGE (BLACK RANGE CK) @ TROUT FARM,R.G. BLACK RANGE CK,.000,NULL,.00000,55,458536.017,5932991.048,UTM,-36.747788000,146.535520000,WGS84,9,440.000,0,Y,N,1,2000-07-18,NULL,403
403804,RAIN GAUGE (UPPER BOGGY CK) @ MYRRHEE,R.G. UPPER BOGGY CK,.000,NULL,.00000,55,441051.000,5933805.000,UTM,-36.739516020,146.339692000,WGS84,9,356.000,0,Y,N,1,2000-07-13,NULL,403
403805,RAIN GAUGE (UPPER 15 MILE CK) @ HANDCOCKS,R.G. UPP. 15 MILE CK,.000,NULL,.00000,55,435737.000,5928213.000,UTM,-36.789586650,146.279737500,WGS84,9,.000,0,Y,N,1,2000-07-13,NULL,403
404203,BROKEN RIVER @ BENALLA,BROKEN @ BENALLA,164.859,AHD,1461.00000,55,408697.000,5954320.000,UTM,-36.552087500,145.979853600,WGS84,9,68.000,1,n,N,1,1955-05-01,NULL,404
404204,BOOSEY CREEK @ TUNGAMAH,BOOSEY @ TUNGAMAH,119.961,AHD,845.00000,55,394885.000,6001678.000,UTM,-36.123769020,145.831910540,WGS84,9,131.000,1,Y,N,1,1917-11-27,NULL,404
404207,HOLLAND CREEK @ KELFEERA,HOLLAND @ KELFEERA,180.094,AHD,451.00000,55,415870.000,5947834.000,UTM,-36.611155140,146.059204700,WGS84,9,.000,1,Y,Y,1,1960-05-09,NULL,404
404208,MOONEE CREEK @ LIMA,MOONEE @ LIMA,.000,ARB,91.00000,55,408235.810,5931026.741,MGA94,-36.761960000,145.971880000,WGS84,9,210.000,9,Y,N,1,1963-01-25,NULL,404
404210,BROKEN CREEK @ RICES WEIR,RICES WEIR SCADA,.000,NULL,3033.00000,55,316223.433,6017690.049,ANG,-35.967790000,144.961900000,WGS84,1,.000,1,Y,Y,1,1965-02-04,NULL,404
404214,BROKEN CREEK @ KATAMATITE,BROKEN @ KATAMATITE,112.864,AHD,270.00000,55,381635.000,6004300.000,UTM,-36.098538410,145.685153800,WGS84,9,.000,1,Y,Y,1,1966-07-22,NULL,404
404216,BROKEN RIVER @ GOORAMBAT (CASEY WEIR H. GAUGE),BROKEN @ CASEY WEIR,156.914,AHD,1924.00000,55,405193.000,5962993.000,UTM,-36.473534880,145.941739300,WGS84,9,.000,1,Y,Y,1,1888-02-07,NULL,404
404217,BROKEN CREEK (CHANNEL) @ CASEY WEIR (NEAR GOORAMBAT),BROKEN @ CASEY WEIR,156.289,AHD,.00000,55,405165.706,5963036.509,UTM,-36.473140000,145.941440000,WGS84,9,.000,1,Y,N,1,1885-01-01,NULL,404
404218,BROKEN RIVER @ LAKE NILLAHCOOTIE (HEAD GAUGE),BROKEN NILLAHCOOTIE,.000,AHD,422.00000,55,411674.000,5920772.000,UTM,-36.854716070,146.009205600,WGS84,9,.000,1,Y,Y,1,1967-05-01,NULL,404
404222,BROKEN RIVER @ ORRVALE,BROKEN @ ORRVALE,108.339,AHD,2508.00000,55,361042.000,5967072.000,UTM,-36.431388500,145.449783300,WGS84,9,.000,1,Y,N,1,1977-06-23,NULL,404
404224,BROKEN RIVER @ GOWANGARDIE,BROKEN @ GOWANGARDIE,.000,NULL,2396.00000,55,380713.000,5967113.000,UTM,-36.433666590,145.669181500,WGS84,9,.000,1,Y,Y,1,1928-01-20,NULL,404
404226,BROKEN RIVER @ LAKE MOKOAN DIVERSION WEIR,BROKEN @ MOKOAN,.000,NULL,882.00000,55,409044.000,5947231.000,UTM,-36.615981720,145.982859170,WGS84,9,182.000,1,Y,N,1,1970-09-16,NULL,404
404227,BROKEN RIVER REGULATOR @ BROKEN RIVER BY-PASS CHANNEL,BROKEN REGULATOR,.000,NULL,.00000,55,408856.800,5947266.900,MGA94,-36.615640000,145.980770000,GDA94,1,.000,1,n,N,1,1970-09-16,NULL,404
404234,WHISKEY CREEK U/S MCCALLSAY RESERVOIR,WHISKEY CK U/S MCCAL,.000,ARB,.00000,55,429405.000,5927824.000,UTM,-36.792632760,146.208682000,WGS84,9,478.000,NOT,Y,N,1,1997-08-20,NULL,404
404235,RYANS CREEK U/S MCCALLSAY RESERVOIR,RYANS CK U/S MCCALL,.000,ARB,.00000,55,430299.000,5924928.000,UTM,-36.818812500,146.218492220,WGS84,9,513.000,1,Y,N,1,1997-10-29,NULL,404
404238,BROKEN CREEK @ WALSH'S BRIDGE,BROKEN C WALSH'S BR,100.962,AHD,.00000,55,349828.553,6003788.512,UTM,-36.098822000,145.331786000,WGS84,1,107.000,1,n,N,1,2009-12-21,NULL,404
404239,BROKEN CREEK @ WAGGARANDALL WEIR,BROKEN CK WAGGARANDA,.000,ARB,.00000,55,395323.000,5982914.000,UTM,-36.292950020,145.834270900,WGS84,9,142.000,9,Y,N,1,2005-05-25,NULL,404
404241,BROKEN R @ CASEY'S WEIR FISH LADDER,BROKEN R CASEY'S F/L,.000,ARB,.00000,55,405177.100,5962986.000,UTM,-36.473627780,145.941410700,WGS84,9,.000,1,N,N,1,2005-10-26,NULL,404
404242,BROKEN R @ CASEY'S WEIR COMBINED FLOW,BROKEN R CASEY'S C/F,.000,NULL,.00000,55,405163.000,5963044.000,UTM,-36.473072210,145.941410720,WGS84,9,166.000,9,Y,N,1,1894-01-01,NULL,404
404243,BROKEN RIVER @ D/S BACK CREEK JUNCTION,BROKEN R D/S BACK C,.000,ARB,.00000,55,411795.000,5921810.000,UTM,-36.845371590,146.010683300,WGS84,9,290.000,1,Y,N,1,2008-05-28,NULL,404
404245,MT SAMARIA CREEK @ WARNOCK ROAD,MT SAMARIA CK WARNOK,.000,ARB,.00000,55,413350.000,5929150.000,UTM,-36.779566970,146.028969400,GDA94,NULL,.000,NULL,N,N,1,2010-04-29,NULL,404
404246,LIMA CREEK D/S MIDLAND HWY SWANPOOL,LIMA CK @ SWANPOOL,.000,ARB,180.50000,55,410083.815,5935509.747,UTM,-36.721730000,145.993110000,WGS84,9,.000,NULL,N,N,1,2010-04-30,NULL,404
404247,RYANS CREEK U/S LOOMBAH RESERVOIR,RYANS C U/S LOOMBAH,NULL,NULL,NULL,55,430900.966,5934753.631,MGA94,-36.730416670,146.226127800,GDA94,NULL,.000,NOT,N,N,1,2017-04-26,NULL,404
404248,BROKEN CK AT NUMURKAH,BROKEN CK @ NUMURKAH,NULL,NULL,NULL,55,359798.000,6004410.000,MGA94,-36.094836550,145.442598200,GDA94,NULL,.000,NULL,N,N,1,2016-09-08,NULL,404
404249,Broken Creek @ School Rd,Broken Ck @ School r,NULL,NULL,NULL,0,391703.000,5999345.000,MGA94,-36.144152000,145.796879000,GDA94,GPS,.000,GPS,N,N,1,2019-04-24,NULL,404
404250,BROKEN CREEK @ LARISSA ROAD,NULL,NULL,NULL,NULL,55,373449.818,6004183.820,MGA94,-36.098750000,145.594166670,GDA94,GM,.000,NULL,N,N,1,2018-08-31,NULL,404
404251,NINE MILE CREEK @ SELLICKS ROAD,NULL,NULL,NULL,NULL,55,363770.775,6000451.320,MGA94,-36.131080000,145.486030000,GDA94,GM,.000,NULL,N,N,1,2018-08-21,NULL,404
404707,MOKOAN CHANNEL @ DROP STRUCTURE RD. 10668.0 M.,MOKOAN @ DROP STRUCT,.000,AHD,.00000,55,413049.000,5953610.000,UTM,-36.558857040,146.028361300,WGS84,9,.000,1,N,N,1,1971-04-01,NULL,404
404708,TATONG PROJECT PIPE EC @ TATONG,TATONG PIPE EC,.000,NULL,.89400,55,419807.000,5939265.000,UTM,-36.688752360,146.102372050,WGS84,9,.000,1,n,N,1,1992-04-29,NULL,404
404713,MUCKATAH MAIN DRAIN U/S NARING HALL ROAD,MUCKATAH U/S NARING,.000,ARB,.00000,55,363969.000,6008872.000,UTM,-36.055090120,145.489693200,WGS84,9,.000,0,Y,Y,1,2003-04-29,NULL,404
404714,MUCKATAH CREEK @ KATAMATITE EAST SCHOOL RD,NULL,NULL,NULL,NULL,55,388271.995,6011900.787,MGA94,-36.031010000,145.759880000,GDA94,GM,.000,NULL,N,N,1,2018-08-31,NULL,404
404809,RAIN GAUGE (BROKEN CREEK) @ GOORAMBAT,NULL,NULL,NULL,NULL,55,401118.117,5970625.836,MGA94,-36.404450000,145.897230000,GDA94,GM,.000,NULL,N,N,1,2019-02-28,NULL,404
404810,RAIN GAUGE (BROKEN CREEK) @ DOOKIE WATER STORAGE,NULL,NULL,NULL,NULL,55,373905.990,5981902.050,MGA94,-36.299633484,145.595649980,GDA94,GM,.000,NULL,N,N,1,2018-05-17,NULL,404
405200,GOULBURN RIVER @ MURCHISON (McPhee's Rest),GOULBURN @ MURCHISON,108.679,AHD,10772.00000,55,340787.000,5946120.000,UTM,-36.617034910,145.219588200,WGS84,9,.000,1,Y,Y,1,1881-06-14,NULL,405
405201,GOULBURN RIVER @ TRAWOOL,GOULBURN @ TRAWOOL,138.930,AHD,7335.00000,55,340251.000,5893439.000,UTM,-37.091611500,145.202513400,WGS84,9,153.000,9,Y,Y,1,1908-01-01,NULL,405
405202,GOULBURN RIVER @ SEYMOUR,GOULBURN @ SEYMOUR,130.244,AHD,8601.00000,55,331777.000,5901234.000,UTM,-37.019900040,145.108954700,WGS84,9,140.000,9,Y,N,1,1957-12-19,NULL,405
405203,GOULBURN RIVER @ EILDON,GOULBURN @ EILDON,205.729,AHD,3911.00000,55,401492.000,5877157.000,UTM,-37.246795200,145.889293500,WGS84,9,.000,1,Y,Y,1,1916-01-01,NULL,405
405204,GOULBURN RIVER @ SHEPPARTON,GOULBURN SHEPPARTON,100.127,AHD,16125.00000,55,355904.000,5972715.000,UTM,-36.379777310,145.393531200,WGS84,9,.000,1,Y,Y,1,1921-06-08,NULL,405
405205,MURRINDINDI RIVER @ MURRINDINDI ABOVE COLWELLS,MURRINDINDI COLWELLS,.000,ARB,108.00000,55,372925.000,5858254.000,UTM,-37.413672500,145.564035100,WGS84,9,.000,1,Y,Y,1,1939-06-13,NULL,405
